Id,Token,Label
20225,"""zéro""",aucun
20226,"""des""",aucun
20227,"""cartes""",aucun
20228,""".""",aucun
20229,"""Quai""",geogFeat geogName
20230,"""Armand""",geogName name
20231,"""Gommès""",geogName name
20232,""";""",aucun
20233,"""200""",aucun
20234,"""m""",aucun
20235,"""de""",aucun
20236,"""longueur""",aucun
20237,""";""",aucun
20238,"""TE""",aucun
20239,"""admissible""",aucun
20240,"""7""",aucun
20241,"""m""",aucun
20242,""";""",aucun
20243,"""6""",aucun
20244,"""ducs""",geogFeat
20245,"""-""",geogFeat
20246,"""d’""",geogFeat
20247,"""Albe""",geogFeat
20248,""".""",aucun
20249,"""Quai""",geogFeat geogName
20250,"""Édourad""",geogName name
20251,"""Castel""",geogName name
20252,""";""",aucun
20253,"""80""",aucun
20254,"""m""",aucun
20255,"""de""",aucun
20256,"""longueur""",aucun
20257,""";""",aucun
20258,"""6""",aucun
20259,"""ducs""",geogFeat
20260,"""-""",geogFeat
20261,"""d’""",geogFeat
20262,"""Albe""",geogFeat
20263,""";""",aucun
20264,"""souille""",geogFeat
20265,"""de""",aucun
20266,"""370""",aucun
20267,"""m""",aucun
20268,"""x""",aucun
20269,"""30""",aucun
20270,"""m""",aucun
20271,"""profonde""",aucun
20272,"""de""",aucun
20273,"""10""",aucun
20274,"""m.""",aucun
20275,"""OUTILLAGE""",aucun
20276,"""PUBLIC""",aucun
20277,""".""",aucun
20278,"""Quai""",geogFeat geogName
20279,"""Européen""",geogName name
20280,"""(""",aucun
20281,"""postes""",geogFeat
20282,"""liquides""",aucun
20283,""")""",aucun
20284,""":""",aucun
20285,"""Poste""",geogFeat geogName
20286,"""1""",geogName name
20287,""";""",aucun
20288,"""montés""",aucun
20289,"""sur""",aucun
20290,"""un""",aucun
20291,"""chariot""",aucun
20292,"""mobile,1""",aucun
20293,"""bras""",aucun
20294,"""de""",aucun
20295,"""chargement""",aucun
20296,"""de""",aucun
20297,"""pétrole""",aucun
20298,"""brut""",aucun
20299,""",""",aucun
20300,"""1""",aucun
20301,"""bras""",aucun
20302,"""de""",aucun
20303,"""chargement""",aucun
20304,"""de""",aucun
20305,"""produits""",aucun
20306,"""chimiques""",aucun
20307,"""et""",aucun
20308,"""pétroliers""",aucun
20309,""",""",aucun
20310,"""1""",aucun
20311,"""conduite""",geogFeat
20312,"""fixe""",geogFeat
20313,"""d’""",aucun
20314,"""acide""",aucun
20315,"""phosphorique""",aucun
20316,""",""",aucun
20317,"""1""",aucun
20318,"""conduite""",geogFeat
20319,"""fixe""",geogFeat
20320,"""d’""",aucun
20321,"""acide""",aucun
20322,"""sulfurique""",aucun
20323,""".""",aucun
20324,"""Poste""",geogFeat geogName
20325,"""2""",geogName name
20326,""";""",aucun
20327,"""monté""",aucun
20328,"""sur""",aucun
20329,"""un""",aucun
20330,"""chariot""",aucun
20331,"""mobile""",aucun
20332,""",""",aucun
20333,"""1""",aucun
20334,"""bras""",aucun
20335,"""fixe""",aucun
20336,"""de""",aucun
20337,"""déchargement""",aucun
20338,"""de""",aucun
20339,"""bitume""",aucun
20340,""".""",aucun
20341,"""Poste""",geogFeat geogName
20342,"""3""",geogName name
20343,""";""",aucun
20344,"""1""",aucun
20345,"""bras""",aucun
20346,"""fixe""",aucun
20347,"""pour""",aucun
20348,"""les""",aucun
20349,"""produits""",aucun
20350,"""chimiques""",aucun
20351,"""et""",aucun
20352,"""pétroliers""",aucun
20353,""".""",aucun
20354,"""Quai""",geogFeat geogName
20355,"""Armand""",geogName name
20356,"""Gommès""",geogName name
20357,""";""",aucun
20358,"""2""",aucun
20359,"""grues""",aucun
20360,"""de""",aucun
20361,"""6""",aucun
20362,"""t""",aucun
20363,"""sur""",aucun
20364,"""rails""",aucun
20365,""".""",aucun
20366,"""Quais""",geogFeat geogName
20367,"""Tarnos""",geogName name
20368,"""aval""",aucun
20369,"""et""",aucun
20370,"""zone""",geogFeat
20371,"""mixte""",geogFeat
20372,"""aval""",aucun
20373,""";""",aucun
20374,"""4""",aucun
20375,"""grues""",aucun
20376,"""sur""",aucun
20377,"""rails""",aucun
20378,"""de""",aucun
20379,"""10""",aucun
20380,"""t""",aucun
20381,"""à""",aucun
20382,"""12""",aucun
20383,"""t""",aucun
20384,""",""",aucun
20385,"""avec""",aucun
20386,"""trémies""",aucun
20387,""".""",aucun
20388,"""Quai""",geogFeat geogName
20389,"""Saint-Bernard""",geogName name
20390,""";""",aucun
20391,"""1""",aucun
20392,"""grue""",aucun
20393,"""de""",aucun
20394,"""40""",aucun
20395,"""t""",aucun
20396,"""pouvant""",aucun
20397,"""aller""",aucun
20398,"""jusqu’""",aucun
20399,"""à""",aucun
20400,"""80""",aucun
20401,"""t""",aucun
20402,"""pour""",aucun
20403,"""colis""",aucun
20404,"""lourds""",aucun
20405,""",""",aucun
20406,"""équipée""",aucun
20407,"""d’1""",aucun
20408,"""pelle""",aucun
20409,"""de""",aucun
20410,"""manutention""",aucun
20411,"""hydraulique""",aucun
20412,""".""",aucun
20413,"""OUTILLAGE""",aucun
20414,"""PRIVÉ""",aucun
20415,""".""",aucun
20416,"""Quai""",geogFeat geogName
20417,"""Édouard""",geogName name
20418,"""Castel""",geogName name
20419,""";""",aucun
20420,"""1""",aucun
20421,"""grue""",aucun
20422,"""de""",aucun
20423,"""20""",aucun
20424,"""t""",aucun
20425,""";""",aucun
20426,"""1""",aucun
20427,"""portique""",aucun
20428,"""de""",aucun
20429,"""chargement""",aucun
20430,"""de""",aucun
20431,"""soufre""",aucun
20432,"""solide""",aucun
20433,"""(""",aucun
20434,"""700""",aucun
20435,"""t""",aucun
20436,"""/""",aucun
20437,"""h""",aucun
20438,""")""",aucun
20439,""";""",aucun
20440,"""1""",aucun
20441,"""conduite""",geogFeat
20442,"""de""",aucun
20443,"""soufre""",aucun
20444,"""liquide""",aucun
20445,""".""",aucun
20446,"""Poste""",geogFeat geogName
20447,"""Maïsica""",geogName name
20448,""";""",aucun
20449,"""2""",aucun
20450,"""portiques""",aucun
20451,"""de""",aucun
20452,"""chargement""",aucun
20453,"""de""",aucun
20454,"""grain""",aucun
20455,"""(""",aucun
20456,"""750""",aucun
20457,"""t""",aucun
20458,"""/""",aucun
20459,"""h""",aucun
20460,""")""",aucun
20461,""".""",aucun
20462,"""Quais""",geogFeat geogName
20463,"""Marcel""",geogName name
20464,"""Forgues""",geogName name
20465,""",""",geogName
20466,"""Léon""",geogName name
20467,"""Tramut""",geogName name
20468,"""et""",geogName
20469,"""Delure""",geogName name
20470,""":""",aucun
20471,"""2""",aucun
20472,"""grues""",aucun
20473,"""automotrices""",aucun
20474,"""sur""",aucun
20475,"""pneus""",aucun
20476,"""de""",aucun
20477,"""30""",aucun
20478,"""t""",aucun
20479,"""pour""",aucun
20480,"""le""",aucun
20481,"""déchargement""",aucun
20482,"""de""",aucun
20483,"""ferraille""",aucun
20484,"""et""",aucun
20485,"""le""",aucun
20486,"""chargement""",aucun
20487,"""de""",aucun
20488,"""billettes""",aucun
20489,"""d’""",aucun
20490,"""acier""",aucun
20491,""".""",aucun
20492,"""Quais""",geogFeat geogName
20493,"""Tarnos""",geogName name
20494,""";""",aucun
20495,"""1""",aucun
20496,"""tapis""",aucun
20497,"""pour""",aucun
20498,"""déchargement""",aucun
20499,"""d’""",aucun
20500,"""engrais""",aucun
20501,"""(""",aucun
20502,"""600""",aucun
20503,"""t""",aucun
20504,"""/""",aucun
20505,"""h""",aucun
20506,"""environ""",aucun
20507,""")""",aucun
20508,""".""",aucun
20509,"""extrait""",aucun
20510,"""le""",aucun
20511,""":""",aucun
20512,"""2021""",aucun
20513,"""-""",aucun
20514,"""10""",aucun
20515,"""-""",aucun
20516,"""19""",aucun
20517,"""—""",aucun
20518,"""généré""",aucun
20519,"""le""",aucun
20520,""":""",aucun
20521,"""2021""",aucun
20522,"""-""",aucun
20523,"""10""",aucun
20524,"""-""",aucun
20525,"""20""",aucun
20526,"""–""",aucun
20527,"""page""",aucun
20528,"""285""",aucun
20529,"""/""",aucun
20530,"""0""",aucun
20531,"""285""",aucun
20532,"""DE""",aucun
20533,"""L’""",aucun
20534,"""ADOUR""",geogName name
20535,"""À""",aucun
20536,"""LA""",aucun
20537,"""FRONTIÈRE""",geogFeat geogName
20538,"""ESPAGNOLE""",geogName name
20539,"""Quai""",geogFeat geogName
20540,"""Armand""",geogName name
20541,"""Gommès""",geogName name
20542,""";""",aucun
20543,"""1""",aucun
20544,"""trémie""",aucun
20545,"""dépoussiérante""",aucun
20546,"""pour""",aucun
20547,"""marchandises""",aucun
20548,"""pulvérulentes""",aucun
20549,"""en""",aucun
20550,"""vrac""",aucun
20551,""";""",aucun
20552,"""2""",aucun
20553,"""grues""",aucun
20554,"""électriques""",aucun
20555,"""sur""",aucun
20556,"""rails""",aucun
20557,"""de""",aucun
20558,"""6""",aucun
20559,"""t""",aucun
20560,""",""",aucun
20561,"""équipées""",aucun
20562,"""de""",aucun
20563,"""bennes""",aucun
20564,"""et""",aucun
20565,"""de""",aucun
20566,"""crochets""",aucun
20567,""".""",aucun
20568,"""Ravitaillement""",aucun
20569,"""Prises""",aucun
20570,"""d’""",aucun
20571,"""eau""",aucun
20572,"""sur""",aucun
20573,"""les""",aucun
20574,"""quais""",geogFeat
20575,""";""",aucun
20576,"""conduites""",geogFeat
20577,"""publiques""",geogFeat
20578,""".""",aucun
20579,"""Facilités""",aucun
20580,"""pour""",aucun
20581,"""ravitaillement""",aucun
20582,"""en""",aucun
20583,"""combustibles""",aucun
20584,""".""",aucun
20585,"""Contrôle""",aucun
20586,"""sanitaire""",aucun
20587,"""Port""",geogFeat
20588,"""habilité""",aucun
20589,"""à""",aucun
20590,"""délivrer""",aucun
20591,"""des""",aucun
20592,"""prolongations""",aucun
20593,"""d’""",aucun
20594,"""un""",aucun
20595,"""mois""",aucun
20596,"""des""",aucun
20597,"""certificats""",aucun
20598,"""de""",aucun
20599,"""contrôle""",aucun
20600,"""sanitaire""",aucun
20601,"""pour""",aucun
20602,"""les""",aucun
20603,"""bateaux""",aucun
20604,"""battant""",aucun
20605,"""pavillon""",aucun
20606,"""étranger""",aucun
20607,""".""",aucun
20608,"""Administration""",aucun
20609,"""Services""",aucun
20610,"""Organisation""",aucun
20611,"""Régie""",aucun
20612,"""par""",aucun
20613,"""la""",aucun
20614,"""CCI""",aucun
20615,"""Bayonne""",aucun
20616,"""-""",aucun
20617,"""Pays""",aucun
20618,"""Basque""",aucun
20619,""";""",aucun
20620,"""tél""",aucun
20621,""".""",aucun
20622,""":""",aucun
20623,"""05.59.46.59.46""",aucun
20624,""";""",aucun
20625,"""télécopie""",aucun
20626,""":""",aucun
20627,"""05.59.46.59.47""",aucun
20628,""";""",aucun
20629,"""site""",aucun
20630,"""internet""",aucun
20631,""":""",aucun
20632,"""www.bayonne.cci.fr""",aucun
20633,""".""",aucun
20634,"""Capitainerie""",geogFeat geogName
20635,"""du""",geogName
20636,"""port""",geogFeat geogName
20637,"""de""",geogName
20638,"""Bayonne""",geogName name
20639,""",""",aucun
20640,"""avenue""",geogFeat geogName
20641,"""de""",geogName
20642,"""l’""",geogName
20643,"""Adour""",geogName name
20644,"""à""",aucun
20645,"""Anglet""",geogName name
20646,""";""",aucun
20647,"""tél""",aucun
20648,""".""",aucun
20649,""":""",aucun
20650,"""05.59.52.91.17""",aucun
20651,"""(""",aucun
20652,"""commandant""",aucun
20653,"""du""",aucun
20654,"""port""",aucun
20655,""")""",aucun
20656,""";""",aucun
20657,"""tél""",aucun
20658,""".""",aucun
20659,""":""",aucun
20660,"""05.59.63.11.57""",aucun
20661,"""(""",aucun
20662,"""placement""",aucun
20663,"""des""",aucun
20664,"""navires""",aucun
20665,""")""",aucun
20666,""";""",aucun
20667,"""tél""",aucun
20668,""".""",aucun
20669,""":""",aucun
20670,"""05.59.58.29.36""",aucun
20671,"""(""",aucun
20672,"""gestion""",aucun
20673,"""des""",aucun
20674,"""mouvements""",aucun
20675,""")""",aucun
20676,""";""",aucun
20677,"""télécopie""",aucun
20678,""":""",aucun
20679,"""05.59.42.09.43""",aucun
20680,""";""",aucun
20681,"""mél""",aucun
20682,""".""",aucun
20683,""":""",aucun
20684,"""ddtm-dml-capitainerie-placementnavires@pyrenees-atlantique.gouv.fr""",aucun
20685,""".""",aucun
20686,"""Pilotage""",aucun
20687,"""de""",aucun
20688,"""l’""",aucun
20689,"""Adour""",geogName name
20690,""",""",aucun
20691,"""tour""",geogFeat
20692,"""des""",geogFeat
20693,"""Signaux""",geogFeat
20694,"""à""",aucun
20695,"""Anglet""",geogName name
20696,""";""",aucun
20697,"""tél""",aucun
20698,""".""",aucun
20699,""":""",aucun
20700,"""05.59.58.54.54""",aucun
20701,""";""",aucun
20702,"""télécopie""",aucun
20703,""":""",aucun
20704,"""05.59.58.54.59""",aucun
20705,""";""",aucun
20706,"""mél""",aucun
20707,""".""",aucun
20708,""":""",aucun
20709,"""veillepilots.adour@wanadoo.fr""",aucun
20710,""".""",aucun
20711,"""Remorquage""",aucun
20712,""":""",aucun
20713,"""CCI""",aucun
20714,""",""",aucun
20715,"""service""",aucun
20716,"""exploitation""",aucun
20717,"""-""",aucun
20718,"""outillage""",aucun
20719,"""à""",aucun
20720,"""Tarnos""",geogName name
20721,""",""",aucun
20722,"""rive""",geogFeat geogName
20723,"""droite""",geogName name
20724,""";""",aucun
20725,"""tél""",aucun
20726,""".""",aucun
20727,""":""",aucun
20728,"""05.59.64.97.81""",aucun
20729,""".""",aucun
20730,"""DML""",aucun
20731,"""à""",aucun
20732,"""Anglet""",geogName name
20733,""";""",aucun
20734,"""tél""",aucun
20735,""".""",aucun
20736,""":""",aucun
20737,"""05.59.15.19.61""",aucun
20738,""";""",aucun
20739,"""télécopie""",aucun
20740,""":""",aucun
20741,"""05.59.63.08.57""",aucun
20742,""".""",aucun
20743,"""Douanes""",aucun
20744,"""à""",aucun
20745,"""Bayonne""",geogName name
20746,""";""",aucun
20747,"""tél""",aucun
20748,""".""",aucun
20749,""":""",aucun
20750,"""05.59.59.08.29""",aucun
20751,""";""",aucun
20752,"""télécopie""",aucun
20753,""":""",aucun
20754,"""05.59.59.76.22""",aucun
20755,""".""",aucun
20756,"""Hôpital""",geogFeat
20757,"""et""",aucun
20758,"""SAMU""",aucun
20759,""";""",aucun
20760,"""tél""",aucun
20761,""".""",aucun
20762,""":""",aucun
20763,"""05.59.44.35.35""",aucun
20764,""".""",aucun
20765,"""Gendarmerie""",geogFeat
20766,"""maritime""",geogFeat
20767,""",""",aucun
20768,"""avenue""",geogFeat geogName
20769,"""de""",geogName
20770,"""l’""",geogName
20771,"""Adour""",geogName name
20772,"""à""",aucun
20773,"""Anglet""",geogName name
20774,""";""",aucun
20775,"""tél""",aucun
20776,""".""",aucun
20777,""":""",aucun
20778,"""05.59.58.34.44""",aucun
20779,""",""",aucun
20780,"""télécopie""",aucun
20781,""":""",aucun
20782,"""05.59.58.34.20""",aucun
20783,""".""",aucun
20784,"""6.2.3.2""",aucun
20785,""".""",aucun
20786,"""—""",aucun
20787,"""Bayonne""",geogName name
20788,""".""",aucun
20789,"""286""",aucun
20790,"""extrait""",aucun
20791,"""le""",aucun
20792,""":""",aucun
20793,"""2021""",aucun
20794,"""-""",aucun
20795,"""10""",aucun
20796,"""-""",aucun
20797,"""19""",aucun
20798,"""—""",aucun
20799,"""généré""",aucun
20800,"""le""",aucun
20801,""":""",aucun
20802,"""2021""",aucun
20803,"""-""",aucun
20804,"""10""",aucun
20805,"""-""",aucun
20806,"""20""",aucun
20807,"""–""",aucun
20808,"""page""",aucun
20809,"""286""",aucun
20810,"""/""",aucun
20811,"""0""",aucun
20812,"""ENTRE""",aucun
20813,"""L’""",aucun
20814,"""ADOUR""",geogName name
20815,"""ET""",aucun
20816,"""LA""",aucun
20817,"""FRONTIÈRE""",geogFeat geogName
20818,"""ESPAGNOLE""",geogName name
20819,"""01""",aucun
20820,"""2.2.3.4""",aucun
20821,""".""",aucun
20822,"""Atterrissage""",aucun
20823,"""sur""",aucun
20824,"""l’""",aucun
20825,"""île""",geogFeat geogName
20826,"""d’""",geogName
20827,"""Ouessant""",geogName name
20828,"""07""",aucun
20829,"""Les""",aucun
20830,"""navires""",aucun
20831,"""à""",aucun
20832,"""destination""",aucun
20833,"""de""",aucun
20834,"""la""",aucun
20835,"""Manche""",geogName name
20836,"""et""",aucun
20837,"""venant""",aucun
20838,"""de""",aucun
20839,"""l’""",aucun
20840,"""océan""",geogFeat geogName
20841,"""Atlantique""",geogName name
20842,"""Ouest""",geogName name
20843,""",""",aucun
20844,"""de""",aucun
20845,"""l’""",aucun
20846,"""océan""",geogFeat geogName
20847,"""Atlantique""",geogName name
20848,"""Sud""",geogName name
20849,"""ou""",aucun
20850,"""de""",aucun
20851,"""la""",aucun
20852,"""péninsule""",geogFeat geogName
20853,"""Ibérique""",geogName name
20854,"""atterrissent""",aucun
20855,"""sur""",aucun
20856,"""Ouessant""",geogName name
20857,"""et""",aucun
20858,"""son""",aucun
20859,"""DST""",geogFeat
20860,"""(""",aucun
20861,"""§""",aucun
20862,"""2.3.3""",aucun
20863,""".""",aucun
20864,""")""",aucun
20865,""",""",aucun
20866,"""dont""",aucun
20867,"""l’""",aucun
20868,"""entrée""",geogFeat geogName
20869,"""SW""",geogName name
20870,"""est""",aucun
20871,"""marquée""",aucun
20872,"""par""",aucun
20873,"""un""",aucun
20874,"""balisage""",geogFeat
20875,"""AIS""",geogFeat
20876,"""virtuel""",geogFeat
20877,"""(""",aucun
20878,"""48""",aucun
20879,"""°""",aucun
20880,"""29,995′""",aucun
20881,"""N""",aucun
20882,"""–""",aucun
20883,"""5""",aucun
20884,"""°""",aucun
20885,"""45,444′""",aucun
20886,"""W""",aucun
20887,""")""",aucun
20888,""".""",aucun
20889,"""13""",aucun
20890,"""Pour""",aucun
20891,"""les""",aucun
20892,"""petites""",aucun
20893,"""unités""",aucun
20894,""",""",aucun
20895,"""par""",aucun
20896,"""temps""",aucun
20897,"""bouché""",aucun
20898,""",""",aucun
20899,"""la""",aucun
20900,"""sonde""",aucun
20901,"""peut""",aucun
20902,""",""",aucun
20903,"""en""",aucun
20904,"""complément""",aucun
20905,"""des""",aucun
20906,"""moyens""",aucun
20907,"""radioélectriques""",aucun
20908,""",""",aucun
20909,"""donner""",aucun
20910,"""une""",aucun
20911,"""indication""",aucun
20912,"""assez""",aucun
20913,"""précise""",aucun
20914,"""de""",aucun
20915,"""la""",aucun
20916,"""longitude""",aucun
20917,""".""",aucun
20918,"""La""",aucun
20919,"""reconnaissance""",aucun
20920,"""de""",aucun
20921,"""la""",aucun
20922,"""fosse""",geogFeat geogName
20923,"""d’""",geogName
20924,"""Ouessant""",geogName name
20925,""",""",aucun
20926,"""à""",aucun
20927,"""5""",aucun
20928,"""M""",aucun
20929,"""environ""",aucun
20930,"""au""",aucun
20931,"""NW""",aucun
20932,"""d’""",aucun
20933,"""Ouessant""",geogName name
20934,""",""",aucun
20935,"""est""",aucun
20936,"""un""",aucun
20937,"""élément""",aucun
20938,"""précieux""",aucun
20939,"""pour""",aucun
20940,"""la""",aucun
20941,"""localisation""",aucun
20942,""".""",aucun
20943,"""En""",aucun
20944,"""longeant""",aucun
20945,"""l’""",aucun
20946,"""isobathe""",aucun
20947,"""de""",aucun
20948,"""100""",aucun
20949,"""m""",aucun
20950,""",""",aucun
20951,"""on""",aucun
20952,"""pare""",aucun
20953,"""tous""",aucun
20954,"""les""",aucun
20955,"""dangers""",geogFeat
20956,"""environnant""",aucun
20957,"""l’""",aucun
20958,"""île""",geogFeat geogName
20959,"""d’""",geogName
20960,"""Ouessant""",geogName name
20961,""".""",aucun
20962,"""Enfin""",aucun
20963,"""le""",aucun
20964,"""radar""",aucun
20965,"""est""",aucun
20966,"""utile""",aucun
20967,"""pour""",aucun
20968,"""reconnaître""",aucun
20969,"""cette""",aucun
20970,"""île""",geogFeat
20971,""":""",aucun
20972,"""les""",aucun
20973,"""deux""",aucun
20974,"""pointes""",geogFeat
20975,"""de""",aucun
20976,"""la""",aucun
20977,"""baie""",geogFeat geogName
20978,"""de""",geogName
20979,"""Lampaul""",geogName name
20980,"""apparaissent""",aucun
20981,"""sur""",aucun
20982,"""l’""",aucun
20983,"""écran""",aucun
20984,"""comme""",aucun
20985,"""les""",aucun
20986,"""deux""",aucun
20987,"""branches""",aucun
20988,"""ouvertes""",aucun
20989,"""d’""",aucun
20990,"""une""",aucun
20991,"""pince""",aucun
20992,"""de""",aucun
20993,"""homard""",aucun
20994,""".""",aucun
20995,"""Par""",aucun
20996,"""temps""",aucun
20997,"""clair""",aucun
20998,""",""",aucun
20999,"""les""",aucun
21000,"""seules""",aucun
21001,"""terres""",aucun
21002,"""visibles""",aucun
21003,"""sont""",aucun
21004,"""l’""",aucun
21005,"""île""",geogFeat geogName
21006,"""d’""",geogName
21007,"""Ouessant""",geogName name
21008,""",""",aucun
21009,"""avec""",aucun
21010,"""ses""",aucun
21011,"""deux""",aucun
21012,"""phares""",geogFeat
21013,"""et""",aucun
21014,"""sa""",aucun
21015,"""tour""",geogFeat
21016,"""-""",geogFeat
21017,"""radar""",geogFeat
21018,"""et""",aucun
21019,""",""",aucun
21020,"""plus""",aucun
21021,"""au""",aucun
21022,"""SE""",aucun
21023,""",""",aucun
21024,"""l’""",aucun
21025,"""île""",geogFeat geogName
21026,"""Molène""",geogName name
21027,""".""",aucun
21028,"""extrait""",aucun
21029,"""le""",aucun
